title,date,price,is_discounted,locals,surface,bathrooms,floor
"Bilocale largo Bardonecchia 180, Pozzo Strada, Torino",13/10/2022,€ 125.000,0,2,65 m²,1,6
"Bilocale via pollenzo 13, San Paolo, Torino",30/12/2022,€ 57.000,0,2,40 m²,1,T
"Trilocale via San Bernardino 40, San Paolo, Torino",19/12/2022,€ 140.000,0,3,85 m²,1,2
"Bilocale via Giambattista Bogino, 25, 10123 Torino TO, Via Roma, Torino",02/01/2023,€ 260.000,0,2,68 m²,1,1
"Appartamento via Baltimora 47/7, Santa Rita, Torino",02/01/2023,€ 280.000,0,5,158 m²,2,7
"Quadrilocale corso Filippo Turati 41, San Secondo, Torino",29/12/2022,€ 299.000,0,4,97 m²,1,2
"Quadrilocale corso Sebastopoli 172, Santa Rita, Torino",02/01/2023,€ 218.000,0,4,103 m²,1,6
"Quadrilocale piazza FILZI 13/10, Nizza Millefonti, Torino",01/12/2022,€ 139.000,0,4,100 m²,1,3
"Monolocale via Umberto Giordano 5, Barriera di Milano, Torino",12/10/2022,€ 36.900,0,1,40 m²,1,2
"Bilocale via Brandizzo 27/A, Barriera di Milano, Torino",15/06/2022,€ 46.900,0,2,40 m²,1,4
"Quadrilocale corso Filippo Turati 25//4, San Secondo, Torino",28/12/2022,€ 294.000,0,4,130 m²,2,3
"Bilocale via Saluzzo 13, San Salvario - Baretti, Torino",09/12/2022,€ 79.000,0,2,40 m²,1,1
"Appartamento via Cialdini 26, Cit Turin, Torino",08/11/2022,€ 270.000,0,5+,150 m²,2,R
"Trilocale corso Orbassano 235, Santa Rita, Torino",01/12/2022,€ 187.000,0,3,90 m²,1,
"Trilocale via Villarbasse 37, San Paolo, Torino",13/12/2022,€ 150.000,0,3,70 m²,1,T
"Quadrilocale via Amerigo Vespucci 53, Crocetta, Torino",29/12/2022,€ 149.000,0,4,77 m²,1,3
"Quadrilocale piazza Conti di Rebaudengo 3/23, Rebaudengo, Torino",21/11/2022,€ 89.900,0,4,80 m²,1,2
"Bilocale via Amerigo Vespucci 51, Crocetta, Torino",29/12/2022,€ 125.000,0,2,47 m²,1,1
"Trilocale via Bibiana 73, Borgo Vittoria, Torino",02/12/2022,€ 109.000,0,3,85 m²,1,1
"Bilocale corso COSENZA 74, Santa Rita, Torino",26/05/2022,€ 140.000,0,2,67 m²,1,7
"Appartamento via Gambasca 16, Cenisia, Torino",29/12/2022,€ 350.000,0,5,170 m²,3,4
"Trilocale via Vittorio Asinari di Bernezzo 12, Parella, Torino",21/12/2022,€ 159.000,0,3,85 m²,2,T
"Bilocale via Bossolasco 4, San Paolo, Torino",22/12/2022,€ 91.000,0,2,60 m²,1,R
"Bilocale via Torrazza Piemonte 5, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 90.000,0,2,60 m²,1,5
"Quadrilocale corso 11 Febbraio 27, Aurora, Torino",20/09/2022,€ 250.000,0,4,125 m²,2,1
"Bilocale via Saluzzo 52, San Salvario - Dante, Torino",22/11/2022,€ 175.000,0,2,51 m²,1,T
"Quadrilocale via Lurisia 5, San Paolo, Torino",23/09/2022,€ 219.000,0,4,110 m²,1,1
"Bilocale via Amerigo Vespucci, Crocetta, Torino",28/12/2022,€ 49.000,0,2,40 m²,1,T
"Quadrilocale via Isernia 6, Lucento, Torino",13/12/2022,€ 198.000,0,4,120 m²,1,5
"Quadrilocale corso Mediterraneo 76, Crocetta, Torino",29/12/2022,€ 299.000,0,4,103 m²,1,5
"Loft via Giovanni da Verazzano 51, Crocetta, Torino",29/12/2022,€ 149.000,0,3,47 m²,1,R
"Trilocale corso grosseto 141, Borgo Vittoria, Torino",09/12/2022,€ 145.000,0,3,90 m²,1,2
"Bilocale corso Filippo Turati 25//8, San Secondo, Torino",28/12/2022,€ 109.000,0,2,64 m²,1,R
"Trilocale via Andrea Massena 95, Crocetta, Torino",29/12/2022,€ 259.000,0,3,70 m²,1,3
"Bilocale via San Bernardino 40, San Paolo, Torino",20/12/2022,€ 99.000,0,2,62 m²,1,3
"Quadrilocale via Tommaso Grossi 10, San Salvario - Dante, Torino",29/12/2022,€ 219.000,0,4,97 m²,1,1
"Trilocale corso Lecce 11, Parella, Torino",05/12/2022,€ 158.000,0,3,75 m²,1,4
"Trilocale corso UNIONE SOVIETICA 590, Mirafiori Sud - Strada del Drosso, Torino",11/04/2022,€ 98.000,0,3,81 m²,1,7
"Trilocale via Limone 8, San Paolo, Torino",21/12/2022,€ 149.000,1,3,70 m²,1,5
"Trilocale via San Secondo 12, Crocetta, Torino",01/12/2022,€ 62.000,0,3,49 m²,1,T
"Trilocale via Villarbasse 37, San Paolo, Torino",13/12/2022,€ 150.000,0,3,70 m²,1,T
"Bilocale via Francesco Millio 65, San Paolo, Torino",13/12/2022,€ 89.000,0,2,60 m²,1,R
"Bilocale via Belfiore 18, San Salvario - Baretti, Torino",23/12/2022,€ 189.000,0,2,63 m²,1,5
"Bilocale via San Marino 118, Santa Rita, Torino",30/11/2022,€ 105.000,0,2,62 m²,1,2
"Bilocale via Dante Di Nanni 111, San Paolo, Torino",29/01/2022,€ 107.000,0,2,45 m²,1,4
"Bilocale via Luigi Salvatore Cherubini 32, Barriera di Milano, Torino",10/12/2022,€ 56.900,0,2,48 m²,1,1
"Bilocale via Bernardino Galliari 10/bis, San Salvario - Baretti, Torino",12/12/2022,€ 79.000,0,2,45 m²,1,3
"Quadrilocale via Silvio Pellico 3/Bis, San Salvario - Baretti, Torino",15/12/2022,€ 189.000,0,4,91 m²,2,4
"Trilocale corso Unione Sovietica 507A, Mirafiori Sud - Onorato Vigliani, Torino",11/10/2022,€ 259.000,0,3,115 m²,2,6
"Appartamento via Nizza 3, San Salvario - Baretti, Torino",21/12/2022,€ 429.000,0,5,207 m²,2,3
"Trilocale piazza respighi 10/A, Barriera di Milano, Torino",15/06/2022,€ 103.500,0,3,72 m²,1,3
"Appartamento via Onorato Vigliani 15/10 dx, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 314.000,0,5+,150 m²,2,11
"Trilocale corso Bramante 35, Lingotto, Torino",29/12/2022,€ 135.000,0,3,82 m²,1,3
"Trilocale via Limone 9, San Paolo, Torino",13/12/2022,€ 119.000,0,3,74 m²,1,1
"Quadrilocale via bibiana 110, Borgo Vittoria, Torino",02/01/2023,€ 109.000,0,4,85 m²,1,1
"Bilocale via San Bernardino 33, San Paolo, Torino",13/12/2022,€ 99.000,0,2,50 m²,1,1
"Trilocale via Chiesa della Salute 90, Borgo Vittoria, Torino",20/10/2022,€ 89.000,0,3,80 m²,1,T
"Appartamento via Santhià 99, Barriera di Milano, Torino",15/06/2022,€ 114.900,0,5,97 m²,2,3
"Bilocale via Belfiore 13, San Salvario - Baretti, Torino",22/11/2022,€ 123.000,0,2,65 m²,1,T
"Trilocale via nigra 12, Borgo Vittoria, Torino",14/12/2022,€ 109.000,0,3,85 m²,1,1
"Trilocale via pollenzo 13, San Paolo, Torino",13/12/2022,€ 149.000,0,3,62 m²,1,3
"Trilocale via Renier 61, San Paolo, Torino",20/10/2022,€ 99.000,0,3,80 m²,1,4
"Trilocale via Gian Domenico Cassini 57, Crocetta, Torino",28/12/2022,€ 259.000,0,3,85 m²,1,4
"Trilocale via Limone 12, San Paolo, Torino",13/12/2022,€ 119.000,0,3,80 m²,1,4
"Quadrilocale corso dante 42, San Salvario - Dante, Torino",28/12/2022,€ 259.000,0,4,110 m²,1,5
"Quadrilocale via caraglio 47, San Paolo, Torino",17/06/2022,€ 174.000,0,4,110 m²,1,3
"Bilocale via Umberto Giordano 5, Barriera di Milano, Torino",15/11/2022,€ 42.900,0,2,40 m²,1,3
"Trilocale via Madama Cristina 19, San Salvario - Baretti, Torino",19/10/2022,€ 315.000,0,3,95 m²,2,3
"Quadrilocale corso Filippo Turati 11, San Secondo, Torino",25/11/2022,€ 299.000,0,4,79 m²,1,9
"Trilocale via Antonio Pigafetta 7, Crocetta, Torino",22/11/2022,€ 169.000,0,3,47 m²,1,5
"Trilocale via Nicola Porpora 39/6, Rebaudengo, Torino",21/04/2022,€ 77.000,0,3,67 m²,1,5
"Trilocale corso Giulio Cesare 24, Aurora, Torino",22/10/2022,€ 125.000,0,3,70 m²,1,3
"Bilocale via Boston 17, Santa Rita, Torino",29/11/2022,€ 100.000,0,2,65 m²,1,1
"Bilocale via Tonale 12, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 54.000,0,2,60 m²,1,T
"Appartamento via Vittorio Bottego 8, Crocetta, Torino",28/12/2022,€ 199.000,0,5,120 m²,1,R
"Trilocale via Gorizia 183, Santa Rita, Torino",09/12/2022,€ 140.000,0,3,84 m²,1,6
"Bilocale via Carlo Pisacane 3, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 79.000,0,2,60 m²,1,1
"Trilocale via Ilarione Petitti 5, San Salvario - Dante, Torino",29/12/2022,€ 199.000,0,3,87 m²,1,1
"Trilocale lombardore 10, Barriera di Milano, Torino",13/12/2022,€ 54.000,0,3,62 m²,1,2
"Trilocale corso Piero Maroncelli 39, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 124.000,0,3,80 m²,1,5
"Trilocale via Emilio Ghione 39, Barca, Torino",28/10/2022,€ 145.000,0,3,95 m²,1,R
"Bilocale corso Regina Margherita 175, San Donato, Torino",13/10/2022,€ 88.000,0,2,55 m²,1,2
"Bilocale via Luigi Salvatore Cherubini 55, Barriera di Milano, Torino",28/10/2022,€ 59.900,0,2,42 m²,1,1
"Bilocale via arrigo boito  43, Barriera di Milano, Torino",10/12/2022,€ 48.900,0,2,51 m²,1,1
"Quadrilocale via Lussimpiccolo 3, San Paolo, Torino",17/11/2022,€ 119.000,0,4,85 m²,1,3
"Trilocale corso Giovanni Agnelli 100, Santa Rita, Torino",10/12/2022,€ 137.000,0,3,86 m²,1,3
"Bilocale via Morozzo 27, San Paolo, Torino",13/12/2022,€ 99.000,0,2,50 m²,1,R
"Quadrilocale via Buenos Aires 116, Santa Rita, Torino",10/12/2022,€ 245.000,0,4,129 m²,2,8
"Bilocale via luini 86, Madonna di Campagna, Torino",07/12/2022,€ 38.000,0,2,55 m²,1,5
"Quadrilocale corso Galileo Ferraris 147, Crocetta, Torino",29/12/2022,€ 365.000,0,4,115 m²,1,1
"Trilocale via MALONE 44, Barriera di Milano, Torino",27/09/2022,€ 134.900,0,3,85 m²,1,2
"Quadrilocale via Gian Domenico Cassini 42, Crocetta, Torino",29/12/2022,€ 359.000,0,4,101 m²,2,5
"Trilocale corso Giulio Cesare 136/A, Barriera di Milano, Torino",24/11/2022,€ 27.500,0,3,50 m²,1,5
"Trilocale corso Racconigi 132, San Paolo, Torino",17/06/2022,€ 155.000,0,3,75 m²,1,4
"Trilocale via isonzo 86, San Paolo, Torino",13/12/2022,€ 129.000,0,3,80 m²,1,1
"Trilocale via Boston 3, Santa Rita, Torino",11/11/2022,€ 128.000,0,3,75 m²,1,4
"Quadrilocale corso Trapani 10, Pozzo Strada, Torino",19/12/2022,€ 190.000,0,4,110 m²,2,7
"Bilocale via Mombarcaro 48, Santa Rita, Torino",02/01/2023,€ 78.000,0,2,50 m²,1,4
"Quadrilocale via Michele Lessona 54/2, Parella, Torino",01/01/2023,€ 115.000,0,4,110 m²,1,T
"Loft corso Svizzera 185, Lucento, Torino",16/11/2022,€ 139.000,0,2,70 m²,1,1
"Bilocale largo SEMPIONE 170, Barriera di Milano, Torino",14/12/2022,€ 55.000,0,2,45 m²,1,2
"Quadrilocale corso Siracusa 85, Santa Rita, Torino",02/01/2023,€ 178.000,0,4,100 m²,1,3
"Bilocale via Giovanni Pacini 35, Barriera di Milano, Torino",09/09/2022,€ 73.900,0,2,62 m²,1,1
"Bilocale via Ludovico Bellardi 15, Parella, Torino",02/12/2022,€ 83.000,0,2,60 m²,1,R
"Bilocale via quadrone 5, Madonna di Campagna, Torino",13/12/2022,€ 45.000,0,2,50 m²,1,1
"Bilocale via Monte Rosa 77, Barriera di Milano, Torino",23/11/2022,€ 44.000,0,2,45 m²,1,1
"Quadrilocale corso Cesare Correnti 37, Santa Rita, Torino",09/12/2022,€ 264.000,0,4,130 m²,2,3
"Trilocale corso Alcide De Gasperi 21, Crocetta, Torino",30/11/2022,€ 359.000,0,3,87 m²,2,1
"Trilocale via roccaforte 7, Cenisia, Torino",24/11/2022,€ 138.000,0,3,75 m²,1,2
"Bilocale via GUBBIO 101//6, Madonna di Campagna, Torino",13/12/2022,€ 69.000,0,2,60 m²,1,2
"Bilocale via coppino 53, Borgo Vittoria, Torino",09/12/2022,€ 79.000,0,2,60 m²,1,1
"Trilocale via Puccini 5, Barriera di Milano, Torino",22/11/2022,€ 133.000,0,3,100 m²,2,4
"Bilocale via Chiomonte 14, San Paolo, Torino",22/12/2022,€ 57.000,0,2,35 m²,1,3
"Bilocale via Alpignano 26, Campidoglio, Torino",30/12/2022,€ 69.000,0,2,51 m²,1,1
"Bilocale via GUBBIO 75, Madonna di Campagna, Torino",07/12/2022,€ 39.000,0,2,50 m²,1,4
"Bilocale via Costantino Nigra 19, Borgo Vittoria, Torino",26/11/2022,€ 39.000,0,2,55 m²,1,5
"Trilocale corso Sebastopoli 210, Santa Rita, Torino",02/01/2023,€ 159.000,0,3,85 m²,1,4
"Appartamento via Gioacchino Quarello 19, Mirafiori Sud - Strada del Drosso, Torino",03/01/2023,€ 170.000,0,5,120 m²,2,7
"Monolocale via Belfiore 13, San Salvario - Baretti, Torino",12/12/2022,€ 50.000,0,1,22 m²,1,1
"Quadrilocale via Malta 5, San Paolo, Torino",23/12/2022,€ 220.000,0,4,110 m²,1,5
"Trilocale via baracca 50, Borgo Vittoria, Torino",02/01/2023,€ 115.000,0,3,75 m²,1,2
"Trilocale via san marino 56, Santa Rita, Torino",10/12/2022,€ 139.000,0,3,80 m²,1,3
"Quadrilocale via Santa Giulia 39, Vanchiglia, Torino",03/01/2023,€ 175.000,1,4,93 m²,1,1
"Bilocale via Viterbo 94, Madonna di Campagna, Torino",07/12/2022,€ 54.000,0,2,50 m²,1,5
Palazzo - Edificio in Vendita,30/12/2022,€ 338.000,0,280 m²,1,1,
"Loft via Bra 7, Aurora, Torino",10/10/2022,€ 52.000,0,2,45 m²,1,T
"Quadrilocale via Nizza 155, San Salvario - Dante, Torino",28/12/2022,€ 289.000,0,4,97 m²,3,1
"Trilocale corso Orbassano 191/20, Santa Rita, Torino",02/01/2023,€ 180.000,0,3,92 m²,1,9
"Trilocale via Chatillon 5, Barriera di Milano, Torino",12/07/2022,€ 49.000,0,3,83 m²,1,3
"Quadrilocale via Ludovico Antonio Muratori 32, San Salvario - Dante, Torino",29/12/2022,€ 289.000,0,4,103 m²,1,T
"Trilocale corso Svizzera 79, Campidoglio, Torino",16/11/2022,€ 148.000,0,3,85 m²,2,2
"Quadrilocale via Saluzzo 23/BIS, San Salvario, Torino",21/11/2022,€ 179.000,0,4,80 m²,2,2
"Trilocale via tripoli 10//17, Santa Rita, Torino",29/12/2022,€ 159.000,0,3,74 m²,1,4
"Quadrilocale via Lanzo 138/BIS, Barriera di Lanzo, Torino",27/12/2022,€ 123.000,0,4,102 m²,2,T
"Quadrilocale via Alfiano 6, Santa Rita, Torino",29/12/2022,€ 142.000,0,4,90 m²,2,3
"Bilocale corso Siracusa 39, Santa Rita, Torino",16/09/2022,€ 230.000,0,2,85 m²,1,1
"Trilocale corso Novara 53, Barriera di Milano, Torino",15/11/2022,€ 79.000,0,3,75 m²,1,7
"Trilocale via Tirreno 155, Santa Rita, Torino",16/09/2022,€ 148.000,0,3,80 m²,1,R
"Bilocale via Antonio Pigafetta 52/C, Crocetta, Torino",29/12/2022,€ 89.000,0,2,42 m²,1,T
"Trilocale corso Bramante 29, Lingotto, Torino",29/12/2022,€ 139.000,0,3,81 m²,1,5
"Bilocale via Cortemilia 25, Nizza Millefonti, Torino",15/11/2022,€ 109.000,0,2,57 m²,1,5
"Trilocale corso Vercelli 19, Aurora, Torino",15/12/2022,€ 39.900,1,3,71 m²,1,2
"Trilocale via Brindisi 11, Aurora, Torino",28/12/2022,€ 73.000,0,3,69 m²,1,2
"Quadrilocale piazza Giuseppe Perotti 8, Campidoglio, Torino",08/11/2022,€ 272.000,0,4,150 m²,2,7
"Trilocale via Genova 130/B, Nizza Millefonti, Torino",07/07/2022,€ 104.000,0,3,85 m²,2,R
"Bilocale corso Sebastopoli 214, Santa Rita, Torino",31/10/2022,€ 87.000,0,2,55 m²,1,1
"Bilocale via Nizza 223/B, Nizza Millefonti, Torino",29/09/2022,€ 69.000,0,2,45 m²,1,1
"Quadrilocale piazzetta Cerignola 2, Barriera di Milano, Torino",28/12/2022,€ 70.000,0,4,86 m²,1,1
"Trilocale via Monte Valderoa 9, Barriera di Milano, Torino",23/07/2022,€ 69.900,0,3,72 m²,1,4
"Bilocale via Lesegno 39, Santa Rita, Torino",03/01/2023,€ 79.000,0,2,55 m²,1,1
"Trilocale corso Grosseto 230, Madonna di Campagna, Torino",27/12/2022,€ 89.000,0,3,76 m²,1,3
"Trilocale piazza stampalia 7, Madonna di Campagna, Torino",27/12/2022,€ 159.000,0,3,84 m²,1,9
"Appartamento piazza Giuseppe Perotti 8, Campidoglio, Torino",08/11/2022,€ 272.000,0,5,150 m²,2,7
"Quadrilocale via Passo Buole 17/16, Mirafiori Nord, Torino",29/09/2022,€ 125.000,0,4,105 m²,1,2
"Trilocale corso Grosseto 270, Madonna di Campagna, Torino",27/12/2022,€ 92.000,0,3,75 m²,1,T
"Trilocale via alba 1/B, Mirafiori Nord, Torino",18/11/2022,€ 159.000,0,3,85 m²,2,1
"Bilocale via Rovereto 67, Santa Rita, Torino",02/01/2023,€ 87.000,0,2,51 m²,1,R
"Bilocale via Sondrio 13/6, Don Bosco, Torino",02/01/2023,€ 159.000,0,2,64 m²,1,5
"Trilocale via Pizzorno 3, Lingotto, Torino",20/02/2022,€ 140.000,0,3,74 m²,1,2
"Quadrilocale via Levanna 6, Campidoglio, Torino",28/12/2022,€ 265.000,0,4,134 m²,2,4
"Bilocale via alba 7, Mirafiori Nord, Torino",03/12/2022,€ 72.000,0,2,65 m²,1,4
"Bilocale via Matera 15, Santa Rita, Torino",03/01/2023,€ 110.000,0,2,52 m²,1,4
"Trilocale via druento 27, Le Vallette, Torino",27/12/2022,€ 123.000,0,3,86 m²,1,T
"Trilocale via Banchette 21, Madonna di Campagna, Torino",27/12/2022,€ 82.000,0,3,80 m²,1,4
"Bilocale via Giuseppe Massari 235, Madonna di Campagna, Torino",27/12/2022,€ 74.000,0,2,62 m²,1,5
"Bilocale via Lagnasco 3, Santa Rita, Torino",02/01/2023,€ 119.000,0,2,60 m²,1,2
"Bilocale via Mombarcaro 81, Santa Rita, Torino",02/01/2023,€ 87.000,0,2,62 m²,1,2
"Bilocale piazza Derna 236, Regio Parco, Torino",29/12/2022,€ 63.000,0,2,58 m²,1,3
"Trilocale via Cortemilia 18, Nizza Millefonti, Torino",27/09/2022,€ 85.000,0,3,65 m²,1,R
"Appartamento via Carlo Bossi 27, San Donato, Torino",28/12/2022,€ 355.000,0,5,180 m²,2,1
"Bilocale via BORSI, Le Vallette, Lucento, Madonna di Campagna, Torino",14/12/2022,€ 119.000,0,2,60 m²,1,4
"Appartamento via Lucento 139, Madonna di Campagna, Torino",19/12/2022,€ 229.000,0,5,140 m²,2,2
"Bilocale corso Giulio Cesare 57, Aurora, Torino",16/12/2022,€ 43.000,0,2,45 m²,1,2
"Trilocale via Giuseppe Massari 235, Madonna di Campagna, Torino",27/12/2022,€ 120.000,0,3,98 m²,1,6
"Trilocale via Carlo Del Prete 57/33, Mirafiori Nord, Torino",29/12/2022,€ 59.000,0,3,65 m²,1,4
"Bilocale via Barletta 79, Santa Rita, Torino",02/01/2023,€ 83.000,0,2,60 m²,1,6
"Trilocale piazza Fabio Filzi 2, Nizza Millefonti, Torino",19/11/2022,€ 92.000,0,3,75 m²,1,3
"Appartamento via Giovanni Chevalley 9, Centro Europa, Torino",02/01/2023,€ 189.000,0,5,120 m²,2,5
"Quadrilocale quincinetto 31, Barriera di Lanzo, Torino",27/12/2022,€ 149.000,0,4,77 m²,2,1
"Quadrilocale via Giuseppe Macherione 20, Barriera di Lanzo, Torino",27/12/2022,€ 139.000,0,4,102 m²,1,1
"Trilocale via Antonio e Vittorio Scialoja 30/7, Barriera di Lanzo, Torino",27/12/2022,€ 129.000,0,3,87 m²,1,6
"Trilocale corso Orbassano 244, Santa Rita, Torino",29/12/2022,€ 115.000,0,3,85 m²,1,5
"Appartamento via Cernaia 25, Cittadella, Torino",07/11/2022,€ 320.000,0,5,153 m²,2,
"Loft via Don Giovanni Bosco 102, Don Bosco, Torino",06/06/2022,€ 49.000,0,2,63 m²,1,
"Appartamento corso TRAIANO 40, Mirafiori Sud - Onorato Vigliani, Torino",14/12/2022,€ 340.000,0,5,140 m²,2,8
"Trilocale piazza stampalia 5, Madonna di Campagna, Torino",27/12/2022,€ 132.000,1,3,91 m²,1,7
"Appartamento via Nizza 187, Nizza Millefonti, Torino",29/09/2022,€ 399.000,0,5,180 m²,2,3
"Trilocale Strada del Portone, Mirafiori Sud - Strada del Drosso, Torino",12/04/2022,€ 139.000,0,3,75 m²,1,3
"Bilocale corso Regina Margherita 188, Aurora, Torino",30/11/2022,€ 159.000,0,2,60 m²,1,3
"Quadrilocale piazza Santa Giulia 10, Vanchiglia, Torino",03/01/2023,€ 190.000,0,4,90 m²,1,2
"Attico via lanzo 97, Le Vallette, Torino",27/12/2022,€ 369.000,0,5,128 m²,2,8
"Quadrilocale via Vincenzo Monti 9, San Salvario - Dante, Torino",05/12/2022,€ 260.000,0,4,120 m²,1,2
"Trilocale via traversella 8, Barriera di Lanzo, Torino",27/12/2022,€ 119.000,0,3,83 m²,1,3
"Trilocale via VEGLIA 6, Santa Rita, Torino",15/09/2022,€ 58.000,0,3,70 m²,1,4
"Trilocale via Venaria 63, Le Vallette, Lucento, Madonna di Campagna, Torino",27/12/2022,€ 114.000,0,3,87 m²,1,3
"Quadrilocale via Gorizia 132, Santa Rita, Torino",02/01/2023,€ 169.000,0,4,95 m²,1,6
"Quadrilocale via Barletta 76, Santa Rita, Torino",03/01/2023,€ 175.000,0,4,94 m²,1,2
"Trilocale via Gaspare Spontini 17, Barriera di Milano, Torino",24/11/2022,€ 83.900,0,3,70 m²,1,3
"Trilocale piazza Ruggero Bonghi 4, Madonna di Campagna, Torino",29/12/2022,€ 149.000,0,3,96 m²,1,6
"Appartamento via Domenico Guidobono, Centro Europa, Torino",22/10/2022,€ 385.000,0,5+,220 m²,3,10
"Quadrilocale via Gamalero 9, Santa Rita, Torino",03/01/2023,€ 249.000,0,4,110 m²,1,5
"Quadrilocale via Paolo Veronese 81, Borgo Vittoria, Torino",27/12/2022,€ 219.000,0,4,96 m²,2,1
"Bilocale via venaria 72/5, Madonna di Campagna, Torino",27/12/2022,€ 59.000,0,2,55 m²,1,T
"Quadrilocale via Rueglio 22/A, Barriera di Lanzo, Torino",27/12/2022,€ 250.000,0,4,126 m²,2,6
"Bilocale via alba 3, Mirafiori Nord, Torino",22/07/2022,€ 49.000,0,2,40 m²,1,5
"Bilocale via Genova 58, Nizza Millefonti, Torino",16/12/2022,€ 75.000,0,2,45 m²,1,R
"Trilocale corso Piero Maroncelli 12, Nizza Millefonti, Torino",21/07/2022,€ 139.000,0,3,85 m²,1,6
"Trilocale corso Grosseto 270, Madonna di Campagna, Torino",27/12/2022,€ 89.000,0,3,77 m²,1,3
"Quadrilocale via Alessandro Carroccio 16, Madonna di Campagna, Torino",27/12/2022,€ 149.000,0,4,96 m²,2,2
"Bilocale corso Sebastopoli 248, Santa Rita, Torino",03/01/2023,€ 109.000,0,2,50 m²,1,5
"Trilocale corso Orbassano 118, Santa Rita, Torino",02/01/2023,€ 169.000,0,3,80 m²,1,1
"Trilocale via Limone 17, San Paolo, Torino",02/01/2023,€ 97.000,0,3,74 m²,1,2
"Bilocale via Publio Elvio Pertinace 33, Mirafiori Nord, Torino",30/12/2022,€ 85.000,0,2,60 m²,1,3
"Bilocale corso Corsica 30, Lingotto, Torino",15/11/2022,€ 59.000,0,2,50 m²,1,4
"Trilocale via Caprera 37, Santa Rita, Torino",02/01/2023,€ 129.000,0,3,93 m²,1,R
"Trilocale corso Bramante 29, Lingotto, Nizza Millefonti, Torino",29/12/2022,€ 179.000,0,3,71 m²,1,1
"Trilocale corso Emilia 36, Aurora, Torino",06/12/2022,€ 69.900,0,3,78 m²,1,R
"Trilocale via Emilio de Marchi 50, Borgo Vittoria, Torino",27/12/2022,€ 139.000,0,3,79 m²,1,2
"Quadrilocale via Ignazio Vian 3, Mirafiori Nord, Torino",23/08/2022,€ 174.000,0,4,110 m²,1,7
"Bilocale via VENTIMIGLIA 200, Italia 61, Torino",02/11/2022,€ 89.000,0,2,72 m²,1,R
"Trilocale via Luigi Luzzatti, Lucento, Torino",18/02/2022,€ 178.000,0,3,90 m²,1,6
"Trilocale corso Cosenza 32, Santa Rita, Torino",29/12/2022,€ 209.000,0,3,85 m²,1,9
"Appartamento via Lesegno 51, Santa Rita, Torino",02/01/2023,€ 244.000,0,5,125 m²,1,4
"Trilocale via Rueglio 15, Barriera di Lanzo, Torino",27/12/2022,€ 84.000,0,3,82 m²,1,4
"Quadrilocale via scarlatti 34, Barriera di Milano, Torino",09/12/2022,€ 55.000,0,4,65 m²,1,2
"Bilocale corso Giovanni Agnelli 98, Santa Rita, Torino",29/12/2022,€ 83.000,0,2,55 m²,1,2
"Trilocale via Giuseppe Sirtori 14/3, Barriera di Lanzo, Torino",27/12/2022,€ 89.000,0,3,73 m²,1,1
"Quadrilocale via Nizza 223/A, Nizza Millefonti, Torino",29/09/2022,€ 119.000,0,4,79 m²,1,4
"Bilocale via noasca 6, Barriera di Lanzo, Torino",30/12/2022,€ 89.000,0,2,51 m²,1,2
